user_id,item_id,behavior_type,user_geohash,item_category,time
101167774,80938929,1,,5894,2014-11-30 15
101239126,402909851,1,944bl3r,9247,2014-12-11 14
10131477,12847304,1,,6249,2014-11-22 14
10131477,237123769,1,,5468,2014-12-04 10
10137918,8816162,1,,7876,2014-12-03 12
101421355,393317793,1,,2688,2014-11-28 14
101421355,353660881,1,,11279,2014-12-12 23
101421355,60361810,1,,11279,2014-12-13 23
101435857,353288568,1,,2950,2014-12-13 01
101435857,267826140,1,,5027,2014-12-12 22
101459920,200756511,1,95qoo6i,7103,2014-12-18 20
101471368,256879264,1,,10015,2014-11-23 23
101478901,254622266,1,,8796,2014-11-18 00
101478901,166194296,1,954aluq,13230,2014-12-15 22
101552272,79282093,1,,8956,2014-12-14 12
101552272,282133170,1,,3381,2014-12-13 10
101640658,214429211,2,,1083,2014-12-13 21
10167705,298850638,1,,5376,2014-11-29 08
101680957,52923850,1,9puh499,11184,2014-11-26 18
101748523,155306726,2,,6513,2014-12-09 10
101831161,216083603,1,94de4v5,2993,2014-12-01 20
101833612,298333012,1,,2513,2014-12-07 07
101894431,277304859,1,,4110,2014-11-30 10
101991172,219305206,1,,5027,2014-12-14 22
102009397,142134173,1,,4778,2014-12-01 20
102119395,29838624,2,,3064,2014-11-20 11
102132448,148066648,1,,6020,2014-11-25 13
102229108,262743011,1,,9789,2014-11-20 09
102328984,278677616,1,,5399,2014-12-15 14
102358372,130396920,1,9rdmv2l,7841,2014-12-11 13
102474892,210043183,1,,1488,2014-12-02 07
102475300,309190338,1,,12311,2014-12-02 03
102713881,175476746,1,,5894,2014-12-14 02
102761158,291062294,2,,11183,2014-12-18 02
102761158,305790396,4,,12855,2014-12-09 08
103078333,377053726,1,,6255,2014-11-18 00
1031395,10818199,1,,12189,2014-12-16 12
103161370,18908761,1,96kajne,8920,2014-12-03 22
103175872,328532140,1,,5027,2014-12-14 13
103175872,74831494,1,,1863,2014-12-09 04
103248469,262410735,1,,10984,2014-12-06 16
103288369,58723965,1,,552,2014-11-22 08
103316629,221501874,1,,874,2014-12-13 23
103405993,245548527,1,955jpds,10275,2014-12-08 19
103471804,127590590,1,mtj14n5,5689,2014-12-06 16
103485109,42009423,1,95ip5iv,13408,2014-12-12 15
103511317,210411659,1,95lk3um,6648,2014-12-06 20
103511317,33802659,1,95lk3tf,5503,2014-12-06 14
103551616,398916111,2,99ctr6i,3783,2014-11-23 16
103718260,58479120,1,,5701,2014-12-07 00
103801411,319952215,1,,5027,2014-12-15 20
103801411,164135868,1,,2883,2014-12-10 20
103823974,302632527,1,,3093,2014-11-24 16
103823974,245094037,1,97lnbim,6255,2014-12-07 23
103950217,255556905,1,94mnw0d,7917,2014-12-18 14
10421571,64493854,1,,12569,2014-12-18 16
10421571,364664770,1,,6513,2014-12-10 19
104244022,350039201,1,,8095,2014-11-30 11
104317417,201198392,1,,7167,2014-12-11 22
104378635,58423482,1,,14033,2014-11-30 11
104378635,141246806,1,,5271,2014-12-01 00
104511697,244663235,1,,10894,2014-12-11 12
104550352,399162053,1,9rgsst4,4670,2014-11-25 23
10477626,256272884,1,,114,2014-12-05 11
104814250,71840827,1,,5027,2014-12-14 22
104814250,261450302,1,,5027,2014-12-14 22
10492218,157377898,1,,6255,2014-11-19 13
10492218,382637829,2,,10029,2014-11-21 18
104995180,401855139,3,,6669,2014-12-09 08
105058502,291996381,1,,5271,2014-12-05 22
105058502,337420212,1,,6512,2014-12-05 14
105064625,243821531,1,95hj4fv,5399,2014-11-23 20
105198839,281397908,1,,10533,2014-12-16 00
105198839,5513838,1,94eg9wk,5399,2014-12-15 20
105235454,210561119,1,ff7j9eo,5399,2014-12-04 19
105294335,320953036,1,,5204,2014-12-17 21
105310430,73978386,1,,5908,2014-11-19 01
105332594,325308463,1,,66,2014-12-09 06
105425264,68936982,1,954fe5s,12141,2014-12-10 14
105479267,140809044,1,,11824,2014-12-11 14
105488933,143543195,1,,6000,2014-12-17 20
105744851,59619270,1,,1750,2014-11-25 21
10583235,146178872,3,,12569,2014-11-27 22
105833132,225400172,1,,3940,2014-12-02 20
105866615,67281576,1,,13928,2014-12-03 15
105900884,200164621,1,,8575,2014-12-17 21
105902537,225495642,1,94nemcm,13230,2014-11-24 22
105914987,138864264,1,97rs6qm,9516,2014-12-12 21
106234190,188017499,1,,4405,2014-11-24 01
106239539,61472418,1,,94,2014-12-16 00
106343495,163594009,1,,12564,2014-11-30 20
106343495,171111459,1,,1169,2014-11-26 22
106434227,49163289,1,,4370,2014-12-02 04
106493906,322561531,1,,7440,2014-12-16 19
106531367,389147728,1,9504fqa,4422,2014-11-22 17
106555430,336529444,1,,1863,2014-12-09 23
106594637,345789099,1,,9247,2014-11-18 11
106633190,220866229,1,96sjo21,6315,2014-12-02 13
106633190,381578049,1,96sjo2t,7606,2014-12-06 14
106633190,78370816,4,96sjo7e,7590,2014-11-26 21
106759742,149857494,1,ffql1nd,4642,2014-11-30 14
106770344,389821043,1,95rl2a0,3673,2014-11-28 20
106812308,373345340,1,,7549,2014-12-16 21
106925888,178267822,3,,4593,2014-11-21 16
106947215,334858909,1,,5689,2014-12-05 23
106981871,348587251,1,mtokmgk,5477,2014-11-25 20
107010299,119033193,1,,11824,2014-11-25 20
107023157,29407740,1,,1838,2014-11-18 12
107023157,274338127,3,,6977,2014-12-11 08
107062610,14087919,1,94bleds,5232,2014-12-08 12
107098478,297877352,1,,13230,2014-12-01 13
107394695,265974838,1,,8586,2014-12-01 13
107431823,193432261,1,94vwccn,11652,2014-12-12 18
107431823,5845007,1,94vwc3h,8280,2014-12-11 15
107614019,263535626,1,,6054,2014-11-29 00
107635736,297649289,1,955d4v1,9412,2014-11-23 15
107635736,277541189,1,955ecic,5399,2014-12-17 20
107643398,130599079,1,95qq4tg,3660,2014-12-04 08
107901767,162810228,1,,9516,2014-12-04 23
10799997,34302997,1,95lk5d2,10533,2014-12-06 20
108299987,296655550,1,,1863,2014-12-09 09
108328940,401216740,4,,5689,2014-11-21 20
108547046,364800321,1,95qvr11,5027,2014-12-15 20
108547046,11247951,1,95qvr75,14024,2014-12-07 09
108661628,125617345,1,,4280,2014-12-14 16
108673679,176502181,1,,12090,2014-12-11 12
108677669,160112791,1,,3283,2014-12-01 09
108677669,193655724,1,95dcwg9,5232,2014-11-30 16
108707069,261603905,1,mtjsc3s,13230,2014-12-14 08
108707069,20594555,1,mtjscc9,5503,2014-12-13 07
108718673,311812799,1,,5027,2014-11-18 22
108718673,362805945,1,95695ka,6648,2014-12-07 22
108756236,270521493,1,tm52s16,8161,2014-12-11 14
10881504,126188964,1,,3378,2014-11-28 14
108863489,184663229,3,,11537,2014-12-17 11
109010735,298181024,1,94dlksg,12230,2014-12-12 22
109029920,217561148,1,95mcbe9,5399,2014-11-18 19
109101353,200209873,1,,1471,2014-11-25 20
109162970,84255744,1,,1838,2014-11-23 09
109187081,224291386,1,97ln3at,4296,2014-12-11 23
109212596,326546539,1,,13230,2014-12-03 12
109343627,44451135,1,99269ks,939,2014-12-13 23
109381076,221305366,1,,437,2014-11-25 06
109381076,214234143,1,,989,2014-12-07 19
109436981,138588165,1,96pmv74,6648,2014-12-16 18
109446695,217515876,1,,5894,2014-12-04 22
109446695,351753132,1,,6513,2014-12-03 12
10967643,31800896,1,,3783,2014-11-22 20
109710993,384025683,1,,11736,2014-11-21 11
109775118,167750553,1,,12863,2014-12-09 11
109780281,80442027,1,,8216,2014-11-30 02
109871412,267653577,1,,3892,2014-12-08 09
110005090,29628344,1,,1337,2014-12-10 14
110047042,146229451,1,,7957,2014-11-30 09
110047042,294111420,1,,3156,2014-11-27 12
110047042,349137637,1,,12423,2014-11-19 15
110100292,320641977,1,,9247,2014-12-06 15
110144581,11835529,1,,14079,2014-11-25 06
110144581,193749547,1,,1303,2014-12-18 20
110148571,188547733,1,95q0apa,13230,2014-11-28 21
110151511,373248089,1,,881,2014-11-25 15
110151511,50365355,1,,14079,2014-12-12 11
1101607,293174500,1,95jsv26,6936,2014-11-20 20
110250703,168491374,1,94j7s0e,5399,2014-12-01 12
110308309,387475739,1,,5271,2014-11-23 19
110341321,190511846,1,,1818,2014-11-25 09
110341321,52854410,2,99cvm5i,12744,2014-12-10 20
110380927,1116519,1,,13003,2014-12-06 19
110404204,225700519,1,94deiej,12630,2014-11-29 17
110404204,360723901,1,94deiad,10901,2014-11-30 22
11050116,22777778,1,,5399,2014-11-26 09
110513509,184160242,1,,7312,2014-12-02 14
110562163,221531325,1,,12863,2014-11-23 11
110686264,269636378,1,,5894,2014-11-21 01
110722186,229341911,1,,10567,2014-11-21 16
110787394,65144513,1,,13080,2014-12-02 00
110815255,255648548,2,94dejmo,5867,2014-12-14 22
110952694,43429744,1,,14079,2014-11-24 23
110952694,303789703,1,,5271,2014-12-09 22
111037423,48084222,1,95r20jh,5027,2014-12-07 16
111053659,363019895,1,,13230,2014-11-25 15
111108766,264314600,1,,13230,2014-11-28 13
111153145,26118610,1,,215,2014-11-28 20
111246613,222139363,1,,12158,2014-11-26 21
111348988,317933758,1,,427,2014-12-14 03
111359794,174606260,1,,13381,2014-11-25 23
111408973,390319059,1,,6058,2014-12-11 18
111520819,191234298,1,,11552,2014-11-23 19
111613774,196169216,1,,12569,2014-12-16 21
111706444,222829292,1,,10901,2014-11-28 01
111718894,113706683,1,mt7ukag,5503,2014-11-21 21
111718894,248297112,1,mt7ukaf,6000,2014-11-30 21
111746743,383953404,1,,3544,2014-11-21 14
111896641,227994615,1,9410c6d,242,2014-11-22 22
112101175,265853268,1,95w9i3b,12184,2014-11-29 19
112101175,342182014,2,95w9i3u,3090,2014-12-18 21
112115278,313765475,1,,6513,2014-12-05 23
112200367,116794339,1,,6000,2014-11-24 13
112244257,93226180,1,,6000,2014-11-23 16
112492102,239345661,1,94bwt0g,4898,2014-12-13 19
112604050,122176312,1,,11135,2014-11-23 15
112604050,112262630,1,,3296,2014-12-15 19
112618552,318166979,4,,2950,2014-12-12 00
112658053,165927177,4,,1303,2014-12-14 12
112658053,389122930,1,,6977,2014-11-19 14
112658053,35019414,3,,9517,2014-12-03 10
112658053,61879423,1,,3156,2014-12-01 14
112658053,41153213,1,,2953,2014-12-09 22
112677034,339157393,1,95ucq3r,6513,2014-12-03 20
112754899,54982015,1,,11824,2014-11-24 02
112812946,105924653,1,,4370,2014-12-07 17
112816936,72073343,1,,5399,2014-12-14 13
112837456,364736425,1,,3628,2014-12-11 18
112880980,92389310,1,95qqqjg,1863,2014-12-11 14
113034122,259728437,1,94fd2f4,2825,2014-12-11 16
113034122,2537543,1,,11991,2014-11-24 15
113034122,266931711,1,94fd2go,10472,2014-12-06 17
113034122,364941393,1,94fd2fh,5271,2014-12-03 09
113034122,319710742,1,94fd2gn,2825,2014-12-14 13
113034122,138861701,1,94fd2g9,5027,2014-12-15 12
113190941,283635084,1,,11270,2014-11-20 20
113190941,392374857,1,,8484,2014-11-20 20
113199368,90227958,1,,930,2014-11-20 20
113199368,173228815,1,mti0g9r,11802,2014-11-28 22
11324526,181574866,1,,5477,2014-12-18 22
113392916,64174917,1,99ctan6,7312,2014-11-19 21
113491196,89768810,1,,5273,2014-12-02 21
113491196,143086632,1,,9247,2014-12-07 23
1134976,210351633,1,,9559,2014-12-11 21
113544365,397280741,1,943wq5o,11537,2014-12-12 12
113937242,367060118,1,,7359,2014-12-11 15
114020513,169270256,1,,12982,2014-12-15 18
114020513,41472606,1,,11236,2014-11-26 19
114115520,236806896,1,962ec4p,12982,2014-12-03 11
114135347,349893983,1,,6000,2014-12-12 11
114257795,402542912,1,,5027,2014-11-30 09
11436462,92485603,1,,11480,2014-12-09 19
114395642,19213181,1,,2825,2014-12-09 07
11440647,168277236,1,,9790,2014-12-12 23
114412982,317279248,1,,3940,2014-12-18 21
114515366,92430856,1,992guir,9189,2014-11-29 22
1145383,255899038,1,96672tf,11652,2014-12-18 21
11457381,275617485,1,,7549,2014-11-22 01
11465955,136743325,1,,7440,2014-12-03 17
114712790,281044665,1,,4676,2014-11-26 07
114712790,194589242,1,,5027,2014-12-02 15
11481240,76582479,2,,1337,2014-12-17 01
114932900,331382655,1,97qrd9o,3925,2014-12-12 18
114938030,267009635,1,99nfmfb,4390,2014-12-14 22
114938030,73386619,1,99nfmf3,8666,2014-12-14 22
115052732,298210979,1,,4370,2014-12-11 21
115052732,100380989,1,,4370,2014-11-18 21
115052732,47676636,1,,874,2014-12-15 23
115119092,30967602,1,,6000,2014-12-04 02
115136933,31546643,1,,13230,2014-11-27 11
11523204,204966787,1,,3252,2014-11-26 22
115263062,152967995,1,,10507,2014-12-11 10
115336058,302462573,1,ffvlbon,4676,2014-12-16 17
115336058,283660713,1,ffvlboh,11296,2014-11-26 19
115349315,398664515,1,9t6kbrw,13230,2014-12-11 16
115433198,154655635,1,95dqc9u,1860,2014-12-16 22
115436741,41130583,1,ff1ujn3,13186,2014-11-23 22
115628090,368353148,1,,11508,2014-12-09 15
115636265,330972362,1,,2936,2014-11-20 19
115739846,122285440,1,94eb2ds,13346,2014-11-20 12
115778501,106590684,1,943tpnh,2453,2014-12-04 10
115778501,319539740,1,943tp3v,5027,2014-12-11 15
115798727,375139652,1,,8771,2014-12-03 20
115961576,206235760,1,9q0jmcd,6000,2014-12-18 20
116094665,126059894,1,,13230,2014-11-22 06
116202737,309834136,3,,3358,2014-12-18 08
116204675,176767666,1,,7639,2014-11-26 22
116279996,213700549,1,,280,2014-11-27 23
116279996,372552074,1,,12744,2014-12-10 18
116282936,316815833,1,,9836,2014-11-19 05
116306612,355381412,1,,5503,2014-12-12 16
116367032,80072739,1,9qkgi2v,3662,2014-12-16 13
116386412,81064864,1,99t3lr5,11824,2014-12-18 08
116452520,9929971,1,993td9u,11552,2014-12-09 11
116515004,34020488,1,,11296,2014-12-16 12
116525915,172292132,1,97vwph1,6000,2014-11-25 20
116529107,59833367,1,,6054,2014-11-22 19
116529107,358997788,1,,2204,2014-12-17 06
1166815,126597179,1,,11623,2014-12-03 20
116725838,128861758,1,997cb6e,4830,2014-12-18 22
116725838,321305464,1,997cb6l,11552,2014-12-18 21
116741522,248171060,1,9q1dq1d,4370,2014-12-06 12
116791136,19356132,1,9rfr2w6,11824,2014-12-08 08
116827661,117630623,1,,10593,2014-12-03 12
116827661,230179249,1,,12973,2014-12-10 09
116839028,89163050,1,,8877,2014-12-16 21
116856755,44768026,1,,10392,2014-12-18 19
116870501,106664105,1,94nvkt7,10412,2014-12-01 21
116911259,73977832,1,955jjri,10392,2014-12-16 08
116941445,182320109,1,9rf57nh,9516,2014-12-16 17
116999438,201277178,1,,1863,2014-12-12 10
11700156,7479383,1,,10661,2014-11-26 19
117093116,392102978,1,94jrjnj,3424,2014-12-15 21
117105179,297691083,1,,114,2014-11-27 20
117160469,165479856,1,9qsnjcc,6975,2014-12-17 11
117209852,69821110,1,,13230,2014-11-26 02
117209852,24585905,4,,8270,2014-11-23 13
117346094,108432626,1,ff7c29a,6576,2014-12-08 12
117394169,108728905,1,,11241,2014-11-21 15
117394169,152325860,1,955pfmm,5027,2014-12-16 09
117564950,397590855,1,96pnsn3,6936,2014-11-21 22
117584378,258868301,1,,8126,2014-12-13 23
117631619,76491977,1,,12855,2014-11-19 00
117689099,187692947,1,,3111,2014-12-05 08
117696633,138820165,1,,5399,2014-11-24 09
117917886,148274393,1,,14079,2014-11-20 15
117917886,373866461,1,,451,2014-12-01 15
117974829,240299728,1,95qc67h,3381,2014-12-18 20
117974829,244741589,1,,3381,2014-11-18 21
118118337,60011279,1,,10740,2014-12-04 21
118129143,43994391,1,,12380,2014-12-11 21
1181293,282236263,1,,5399,2014-12-09 11
118266183,348277985,1,,1863,2014-12-12 22
118266183,177740863,1,,2649,2014-12-02 03
118266183,38074572,1,,3783,2014-12-14 15
118468158,195440131,1,,9247,2014-11-19 09
118552800,191549939,1,,3381,2014-12-12 23
118664889,205676567,1,,1488,2014-11-18 20
118697820,236836710,1,,1843,2014-11-19 15
118803441,103234908,1,,10314,2014-12-18 13
119199723,235439245,1,fff7lfn,9769,2014-12-01 23
11920950,362244500,1,,4640,2014-12-08 16
119240523,83666719,1,,11279,2014-11-24 06
119240523,90258461,1,94wd3uc,1863,2014-12-07 16
119269023,228801651,1,,5503,2014-11-26 09
119269023,403388104,1,,4676,2014-12-07 01
119269023,224800504,1,,2754,2014-11-20 22
119279535,230970843,1,,2284,2014-12-08 15
119346888,194374274,1,,11995,2014-11-25 19
119456886,74228782,1,9470gf2,8095,2014-12-10 11
119458938,105212291,1,,6513,2014-12-08 21
119505267,318698325,1,,6327,2014-11-27 16
119505267,52483812,1,9r7fvlb,10894,2014-12-10 23
119505267,13373355,1,,4925,2014-12-07 09
119647104,303092855,1,,2204,2014-12-09 10
119748633,274508332,1,9qv4mwu,2738,2014-12-12 15
119759040,257127177,1,94jrjm3,8029,2014-12-17 11
1197847,296163025,1,,11618,2014-12-16 10
119864754,297226786,1,,12855,2014-12-09 21
119894940,333139526,1,,8877,2014-11-24 16
119934054,276733212,1,9551det,6327,2014-12-17 19
119980875,215037519,1,,552,2014-12-07 08
11999064,121899960,1,954gfai,12569,2014-12-09 10
120019864,257224736,1,,6513,2014-11-26 22
120019864,263421475,1,,5057,2014-11-25 13
120174640,392668252,1,9517bk9,2825,2014-12-08 21
120230788,67175575,3,99ck9tl,12328,2014-11-20 16
120353245,201490394,1,,7195,2014-12-13 22
120353245,252237746,1,,2953,2014-11-27 10
120414076,327302604,1,,3760,2014-12-01 10
120626410,195140715,1,96k2p9b,12170,2014-11-29 21
120998395,199909633,1,,10242,2014-12-08 01
121145999,222909961,4,,9913,2014-12-04 14
1211491,264711561,1,,7767,2014-12-05 05
121155560,316370231,1,,7572,2014-11-28 23
121172603,119444260,1,,7957,2014-12-06 22
121172603,2319093,1,,5395,2014-11-18 20
121172603,249988677,1,,5027,2014-12-05 13
121186592,22320397,1,9r7kue6,3064,2014-12-06 13
121202003,104750613,3,951e5pl,11379,2014-12-18 12
121233035,166284666,1,,6344,2014-11-21 10
121262927,155892818,1,94fdnis,10734,2014-12-18 20
121287437,27999108,1,,5689,2014-11-20 20
12133452,209202028,4,,5533,2014-12-18 21
121364750,300226967,1,,2825,2014-12-13 21
121526027,48158843,1,,5399,2014-11-21 00
121526027,199140959,1,,11279,2014-11-18 13
121940018,7172505,1,,5894,2014-11-28 21
121976531,222320901,1,,5894,2014-12-16 13
121976531,64732578,1,,6255,2014-12-17 18
122215241,157479877,1,,6794,2014-11-25 06
122314034,283427984,1,,6000,2014-11-21 22
122645273,137986620,1,,7049,2014-12-09 05
122736404,386638349,1,9rf4coi,8136,2014-11-23 13
122754578,28089815,1,,8877,2014-11-18 15
122754578,299556770,1,95qsdq0,2825,2014-12-11 11
12276534,63076017,1,95f6cd7,3424,2014-11-19 21
122816216,13530112,1,,5399,2014-12-14 17
122816216,246807744,1,,7957,2014-11-28 18
122854463,166010546,1,96cjdj1,215,2014-12-17 17
122924162,379310108,1,951weoe,8901,2014-12-06 11
122999483,323464658,1,,8415,2014-11-19 20
123044507,205549455,1,,5771,2014-12-15 01
123088682,337289332,1,,2226,2014-12-12 01
123157688,320734745,4,,5324,2014-11-20 00
123422075,310992178,1,,6344,2014-12-09 13
123422075,316800715,1,9ra47iu,5232,2014-12-11 14
123490622,386467764,1,,6513,2014-11-20 13
123609059,111513899,1,,8072,2014-12-04 17
123646460,55917833,1,95f75w7,11241,2014-11-19 14
123783614,12621840,1,,12564,2014-12-15 13
123869753,231587578,1,,5395,2014-12-07 12
123869753,385189562,1,mto1vec,4676,2014-11-21 17
123869753,270536756,1,mto1vqf,8010,2014-11-19 17
123947627,257399709,1,99san3k,10894,2014-12-13 21
124020671,75068127,1,956jg6h,618,2014-11-23 23
124051817,247016781,1,,989,2014-12-05 23
1240585,151426136,1,,3424,2014-11-18 10
124063469,289289334,1,94eusjg,13230,2014-12-04 15
12409914,15051344,1,99vu9rb,6936,2014-11-24 19
12409914,236075373,1,,1392,2014-12-01 01
124121915,53557958,1,,4370,2014-11-25 15
124226636,373441219,3,,11537,2014-12-04 19
124247156,321040547,1,,10049,2014-11-27 15
124404281,206339491,1,,8849,2014-12-18 00
124435826,327704305,1,,6795,2014-11-24 17
124597376,93121966,1,,6513,2014-12-04 19
124722776,147734768,2,,5993,2014-12-01 19
124722776,403654071,1,954ghwk,6724,2014-12-04 13
124722776,322148210,1,,3064,2014-12-05 13
124746041,289077600,1,9r2tv2a,1863,2014-12-12 11
124824314,239774165,1,95q02c5,508,2014-12-02 16
124853693,333905597,1,9rde4ew,12863,2014-12-17 20
124902872,61146815,1,9rg1toe,4370,2014-12-08 22
12491448,312506896,1,,5894,2014-11-27 01
12491448,12459840,1,,11532,2014-12-01 00
125160152,79495735,1,954vamd,7312,2014-12-15 20
12523584,177215751,1,,12193,2014-11-21 23
125322626,171802418,1,,5894,2014-12-07 18
125352014,329480443,1,99l2jc7,4370,2014-11-18 20
125402837,219653069,1,,9517,2014-11-18 20
125438153,198293534,1,,6648,2014-11-20 22
125458379,314418784,1,946vlwu,8300,2014-12-07 22
125528876,202690266,1,,1741,2014-12-03 11
125780393,243728624,1,94i5vl2,1863,2014-12-14 18
125853708,41448611,1,,3472,2014-11-21 20
125853708,149683096,3,,2825,2014-12-18 20
125853708,394617573,1,95riop7,5263,2014-11-21 17
125890311,21794535,1,95q7j12,8099,2014-11-29 21
125894700,259596565,1,99cio1a,2825,2014-12-11 16
125894700,114351226,1,99ciovt,13230,2014-11-26 18
126044730,103164928,1,,5395,2014-12-15 16
126101172,27390269,1,94dqwa2,3381,2014-12-14 15
126376929,313762770,1,,10703,2014-11-18 08
126542523,32434696,1,,6513,2014-12-12 00
126542523,51885617,1,,11028,2014-12-05 14
126542523,212469952,1,,11028,2014-12-11 15
126636837,198430362,1,99chtqf,11335,2014-11-23 18
126674286,239543388,1,,10523,2014-11-27 00
126674286,289668657,1,,5214,2014-12-12 20
126674286,245237895,1,,6252,2014-11-20 20
126761826,57893896,1,,5027,2014-11-25 12
126795090,317303716,1,95697t3,9556,2014-11-20 23
126878199,22740257,1,ffadwjd,6513,2014-12-15 17
126878199,276829102,1,ffadwlc,11279,2014-11-18 20
126885129,70118639,1,9rgckco,9017,2014-11-18 10
126887067,313910750,1,,1642,2014-11-23 20
127019322,252914793,1,962v297,3381,2014-12-08 17
127031568,328398692,1,,5894,2014-12-07 10
127060110,379300984,3,,632,2014-12-12 00
127114125,371124151,1,95jnuro,5399,2014-12-07 19
127120248,290866386,1,,6000,2014-11-19 22
127120248,141068476,1,,552,2014-11-19 22
127168527,48863980,1,,6513,2014-11-30 00
127257207,381374665,1,,8966,2014-12-06 12
127428036,328925301,1,94ek7bn,5894,2014-12-11 10
127624767,272628584,1,94l74i0,9412,2014-12-14 22
127642902,113208912,1,,3216,2014-11-26 12
127777011,36362449,1,9r2t5tp,11552,2014-12-12 19
127777011,33312620,1,9r2t5sm,11552,2014-12-12 18
127788369,22528059,1,,9938,2014-11-23 20
