item,0,1,2,3,4,5,6,7,8,9,10,11,12
133414970_304540236,0,0,0,0,0,0,0,0,1,0,0,0,10.0
58587273_26666787,1,0,0,0,0,0,0,0,0,0,0,0,55.0
31290745_156395171,1,0,0,0,0,0,0,0,0,0,0,0,56.0
125690411_30964096,0,0,0,0,0,0,0,0,0,0,1,0,24.0
136154031_70460603,0,0,0,0,0,0,0,0,1,0,0,0,15.0
38355845_131786712,1,0,0,0,0,0,0,0,0,0,0,0,56.0
44766884_14071106,0,0,0,0,0,0,0,0,1,0,0,0,3.0
25206715_237914130,0,0,0,0,1,0,0,0,0,0,0,0,38.0
136881468_270718505,0,0,0,0,1,0,0,0,0,0,0,0,32.0
17980234_269511696,1,0,0,0,0,0,0,0,0,0,0,0,49.0
141818090_233257373,0,0,0,0,1,0,0,0,0,0,0,0,41.0
52518665_389431386,0,0,0,0,0,0,0,0,1,0,0,0,2.0
114591917_233647468,0,0,0,0,0,0,0,0,1,0,0,0,4.0
123774176_356968011,0,0,0,0,0,0,0,0,1,0,0,0,17.0
128486850_71882802,0,0,0,0,1,0,0,0,0,0,0,0,28.0
100572118_328050080,1,0,0,0,0,0,0,0,0,0,0,0,65.0
46289021_31720281,0,0,0,0,0,0,0,0,1,0,0,0,9.0
38441000_142241464,0,0,0,0,0,0,0,0,1,0,0,0,14.0
121172603_227649173,0,0,0,0,0,0,0,0,1,0,0,0,4.0
43525076_75578687,0,0,0,0,1,0,0,0,0,0,0,0,28.0
116833955_251309487,1,0,0,0,0,0,0,0,0,0,0,0,50.0
114099881_249559183,0,0,0,0,1,0,0,0,0,0,0,0,43.0
5417717_246806759,0,0,0,0,0,0,0,0,1,0,0,0,7.0
10713699_90931433,0,0,0,0,1,0,0,0,0,0,0,0,34.0
61720898_56744463,0,0,0,0,0,0,0,0,1,0,0,0,17.0
132502691_114144359,1,0,0,0,0,0,0,0,0,0,0,0,55.0
104550352_400439189,0,0,0,0,1,0,0,0,0,0,0,0,36.0
62879735_366412011,0,0,0,0,1,0,0,0,0,0,0,0,27.0
116550278_207728817,1,0,0,0,0,0,0,0,0,0,0,0,71.0
133833968_112665540,0,0,0,0,0,0,0,0,1,0,0,0,2.0
135713301_83731921,0,0,0,0,0,0,0,0,1,0,0,0,11.0
109682448_225973043,0,0,0,0,0,0,0,0,1,0,0,0,5.0
140733842_343142989,0,0,0,0,0,0,0,0,1,0,0,0,5.0
141874568_141266880,0,0,0,0,1,0,0,0,0,0,0,0,27.0
123021194_200145129,0,0,0,0,1,0,0,0,0,0,0,0,26.0
129419832_72071686,2,0,0,0,0,0,0,0,0,0,0,0,50.0
123762125_379197211,0,0,0,0,1,0,0,0,0,0,0,0,27.0
40372444_318607797,0,0,0,0,1,0,0,0,0,0,0,0,33.0
48509025_200179502,1,0,0,0,0,0,0,0,0,0,0,0,58.0
10724847_271743486,0,0,0,0,1,0,0,0,0,0,0,0,41.0
47838026_131703881,0,0,0,0,1,0,0,0,0,0,0,0,34.0
33515056_208278341,0,0,0,0,1,0,0,0,0,0,0,0,30.0
47222882_255356802,0,1,0,0,0,0,0,0,0,0,0,0,53.0
129395757_21898493,0,0,0,0,0,0,0,0,1,0,0,0,5.0
35547176_368662291,1,0,0,0,0,0,0,0,0,0,0,0,52.0
32130259_310853165,0,0,0,0,0,0,0,0,1,0,0,0,13.0
3914479_267699155,0,0,0,0,1,0,0,0,0,0,0,0,46.0
46655888_35742181,0,0,0,0,0,0,0,0,1,0,0,0,23.0
141970406_49781381,0,0,0,0,0,0,0,0,1,0,0,0,10.0
30912727_368205234,0,0,0,0,0,0,0,0,1,0,0,0,5.0
129495243_374886283,1,0,0,0,0,0,0,0,0,0,0,0,54.0
6404402_358997866,0,0,0,0,1,0,0,0,0,0,0,0,28.0
2568712_103188247,0,0,0,0,0,0,0,0,1,0,0,0,9.0
113689556_205192984,0,0,0,0,1,0,0,0,0,0,0,0,40.0
102612580_129553278,1,0,0,0,0,0,0,0,0,0,0,0,62.0
14012115_300139457,1,0,0,0,0,0,0,0,0,0,0,0,59.0
140086529_320627436,0,0,0,0,0,0,0,0,1,0,0,0,20.0
50362033_91339784,0,0,0,0,1,0,0,0,0,0,0,0,25.0
56079296_317882004,0,0,0,0,0,0,0,0,1,0,0,0,13.0
15225481_313341981,0,0,0,0,0,0,0,0,1,0,0,0,22.0
132626507_304114462,0,0,0,0,1,0,0,0,0,0,0,0,37.0
23781943_173622893,0,0,0,0,1,0,0,0,0,0,0,0,28.0
108591929_17722690,1,0,0,0,0,0,0,0,0,0,0,0,60.0
121477019_23085049,0,0,0,0,0,0,0,0,1,0,0,0,3.0
47317832_204290221,0,0,0,0,1,0,0,0,0,0,0,0,40.0
124871600_13831034,1,0,0,0,0,0,0,0,0,0,0,0,59.0
3277525_194754898,0,0,0,0,0,0,0,0,1,0,0,0,7.0
129441411_167823560,1,0,0,0,0,0,0,0,0,0,0,0,54.0
43129471_98153212,1,0,0,0,0,0,0,0,0,0,0,0,60.0
32060788_183409438,1,0,0,0,0,0,0,0,0,0,0,0,72.0
116447243_211144317,0,0,0,0,1,0,0,0,0,0,0,0,35.0
49858152_144425197,1,0,0,0,0,0,0,0,0,0,0,0,56.0
16080772_378938245,0,0,0,0,1,0,0,0,0,0,0,0,25.0
48630423_365119286,0,0,0,0,0,0,1,0,0,0,0,0,41.0
15330397_58318919,1,0,0,0,0,0,0,0,0,0,0,0,71.0
63798602_255953800,0,0,0,0,0,0,0,0,1,0,0,0,11.0
109870377_215042346,0,0,0,0,1,0,0,0,0,0,0,0,40.0
3378655_149120822,0,0,0,0,0,0,0,0,1,0,0,0,4.0
137942070_136125293,0,0,0,0,1,0,0,0,0,0,0,0,48.0
65014014_13435395,1,0,0,0,0,0,0,0,0,0,0,0,57.0
52145633_230816242,0,0,0,0,0,1,0,0,0,0,0,0,27.0
29563043_55714152,1,0,0,0,0,0,0,0,0,0,0,0,59.0
126335613_229341341,0,0,0,0,1,0,0,0,0,0,0,0,33.0
41993644_210518239,0,0,0,0,1,0,0,0,0,0,0,0,26.0
119163438_6832860,0,0,0,0,1,0,0,0,0,0,0,0,42.0
127168527_359318013,1,0,0,0,0,0,0,0,0,0,0,0,59.0
57959688_103838390,0,0,0,0,0,0,0,0,1,0,0,0,4.0
25012345_308710922,0,0,0,0,1,0,0,0,0,0,0,0,33.0
63154583_248157133,0,0,0,0,0,0,0,0,1,0,0,0,8.0
139462789_15097365,1,0,0,0,0,0,0,0,0,0,0,0,49.0
121730210_262112219,0,0,0,0,0,0,0,0,1,0,0,0,22.0
46962284_168300873,0,0,0,0,0,0,0,0,1,0,0,0,5.0
138095385_271253065,0,0,0,0,1,0,0,0,0,0,0,0,37.0
109986417_143249145,1,0,0,0,0,0,0,0,0,0,0,0,52.0
32540806_66875804,0,0,0,0,1,0,0,0,0,0,0,0,47.0
140076245_394315731,0,0,0,0,0,0,0,0,1,0,0,0,7.0
62141972_19893553,1,0,0,0,0,0,0,0,0,0,0,0,51.0
128984871_160398816,1,0,0,0,0,0,0,0,0,0,0,0,49.0
121606694_341314203,0,0,0,0,0,0,0,0,1,0,0,0,15.0
101082100_183636351,0,0,0,0,0,0,0,0,1,0,0,0,10.0
16004392_252977259,0,0,0,0,1,0,0,0,0,0,0,0,29.0
110825197_322537884,1,0,0,0,0,0,0,0,0,0,0,0,60.0
40900264_107920011,1,0,0,0,0,0,0,0,0,0,0,0,52.0
138538264_397954747,1,0,0,0,0,0,0,0,0,0,0,0,63.0
102978784_192762766,0,0,0,0,1,0,0,0,0,0,0,0,29.0
56973111_257998432,0,0,0,0,1,0,0,0,0,0,0,0,43.0
44182382_63359667,1,0,0,0,0,0,0,0,0,0,0,0,57.0
119567520_315199710,1,0,0,0,0,0,0,0,0,0,0,0,61.0
108556142_9126109,0,0,0,0,0,0,0,1,0,0,0,0,
118832934_272201304,0,0,1,0,0,0,0,0,0,0,0,0,60.0
128015256_403484649,0,0,0,0,0,0,0,0,1,0,0,0,5.0
18055459_83098075,0,0,0,0,0,0,0,0,1,0,0,0,2.0
108330275_124854663,1,0,0,0,0,0,0,0,0,0,0,0,50.0
138560071_380118030,0,0,0,0,1,0,0,0,0,0,0,0,27.0
44885921_115956730,0,0,0,0,0,1,0,0,0,0,0,0,37.0
23441095_64914507,0,0,0,0,1,0,0,0,0,0,0,0,34.0
19315895_255708467,1,0,0,0,0,0,0,0,0,0,0,0,50.0
128714235_52637437,0,0,0,0,1,0,0,0,0,0,0,0,28.0
30289386_2613158,0,0,0,0,1,0,0,0,0,0,0,0,27.0
61332875_186783488,1,0,0,0,0,0,0,0,0,0,0,0,61.0
128794035_26128972,0,0,0,0,1,0,0,0,0,0,0,0,27.0
61720898_31115656,0,0,0,0,1,0,0,0,0,0,0,0,31.0
132035645_203288627,0,0,0,0,0,0,0,0,1,0,0,0,16.0
100942081_184466007,0,0,0,0,0,0,0,0,1,0,0,0,15.0
136881468_208263233,0,0,0,0,1,0,0,0,0,0,0,0,29.0
34477576_337271762,0,0,0,0,1,0,0,0,0,0,0,0,32.0
138402511_226752213,0,0,0,0,1,0,0,0,0,0,0,0,27.0
38378873_301347353,0,0,1,0,0,0,0,0,0,0,0,0,51.0
41011798_395786120,1,0,0,0,0,0,0,0,0,0,0,0,61.0
42510379_92936750,0,0,0,0,0,0,0,0,1,0,0,0,11.0
57559443_183535635,0,0,0,0,1,0,0,0,0,0,0,0,28.0
118065795_12020708,0,0,0,0,1,0,0,0,0,0,0,0,28.0
5240846_160045181,0,0,0,0,0,0,0,0,1,0,0,0,6.0
142094433_112783702,0,0,0,0,1,0,0,0,0,0,0,0,28.0
43791836_45760938,0,0,0,0,0,0,0,0,1,0,0,0,15.0
13627155_20684471,0,0,0,0,1,0,0,0,0,0,0,0,30.0
48733035_185670876,0,0,0,0,1,0,0,0,0,0,0,0,25.0
122172755_199772644,0,0,0,0,0,0,0,0,1,0,0,0,5.0
56909352_172779326,0,0,0,0,1,0,0,0,0,0,0,0,40.0
138148155_136251900,0,0,0,0,1,0,0,0,0,0,0,0,48.0
56396181_242943566,0,0,0,0,0,0,0,0,1,0,0,0,5.0
55058282_279028513,0,0,0,0,1,0,0,0,0,0,0,0,30.0
131739593_201921561,0,0,0,0,1,0,0,0,0,0,0,0,29.0
111193273_198463958,0,0,0,0,1,0,0,0,0,0,0,0,27.0
16004392_102969825,0,0,0,0,1,0,0,0,0,0,0,0,30.0
134231022_15910523,0,0,0,0,0,0,0,0,1,0,0,0,15.0
63736178_397865943,1,0,0,0,0,0,0,0,0,0,0,0,61.0
40642465_120482023,1,0,0,0,0,0,0,0,0,0,0,0,51.0
57371766_254239894,0,0,0,0,0,0,0,0,1,0,0,0,2.0
130205933_26288635,0,0,0,0,1,0,0,0,0,0,0,0,26.0
1178296_75141680,0,0,0,0,1,0,0,0,0,0,0,0,31.0
49521270_309896121,0,0,0,0,1,0,0,0,0,0,0,0,34.0
23062510_322380289,1,0,0,0,0,0,0,0,0,0,0,0,54.0
140964968_26446574,0,0,0,1,0,0,0,0,0,0,0,0,
44965790_219957738,0,0,0,0,1,0,0,0,0,0,0,0,33.0
123198680_183993477,0,0,0,0,0,0,0,0,1,0,0,0,9.0
105382949_319241399,0,0,0,0,1,0,0,0,0,0,0,0,29.0
46476827_111993663,1,0,0,0,0,0,0,0,0,0,0,0,51.0
118996137_371469370,1,0,0,0,0,0,0,0,0,0,0,0,52.0
64152797_35727995,0,0,0,0,0,0,0,0,1,0,0,0,3.0
136018293_29418073,1,0,0,0,0,0,0,0,0,0,0,0,66.0
34841326_14449095,0,0,0,0,1,0,0,0,0,0,0,0,26.0
104068372_83852367,0,0,0,0,1,0,0,0,0,0,0,0,26.0
15920242_49906483,0,0,0,0,0,0,0,0,1,0,0,0,4.0
23953789_316022175,0,0,0,0,0,0,0,0,1,0,0,0,4.0
40362103_317453702,0,0,0,0,1,0,0,0,0,0,0,0,27.0
46445681_388779938,1,0,0,0,0,0,0,0,0,0,0,0,54.0
49400865_164519586,1,0,0,0,0,0,0,0,0,0,0,0,53.0
34178632_56072299,0,0,0,0,1,0,0,0,0,0,0,0,28.0
50936023_187048018,1,0,0,0,0,0,0,0,0,0,0,0,60.0
58095375_273435131,1,0,0,0,0,0,0,0,0,0,0,0,56.0
64832715_332423904,1,0,0,0,0,0,0,0,0,0,0,0,67.0
17945569_144667670,1,0,0,0,0,0,0,0,0,0,0,0,54.0
140943878_3815036,1,0,0,0,0,0,0,0,0,0,0,0,54.0
31672417_53233667,0,0,0,0,0,0,0,0,1,0,0,0,10.0
122580224_4154015,1,0,0,0,0,0,0,0,0,0,0,0,63.0
32920426_345948874,0,0,0,0,1,0,0,0,0,0,0,0,35.0
19716776_274271320,1,0,0,0,0,0,0,0,0,0,0,0,66.0
62294198_72792800,0,0,0,0,0,0,0,0,1,0,0,0,13.0
129186966_199502047,1,0,0,0,0,0,0,0,0,0,0,0,64.0
101105140_385241743,0,0,0,0,0,0,0,0,1,0,0,0,23.0
132818255_345855321,0,0,0,0,0,0,0,0,1,0,0,0,2.0
32367160_272543269,0,0,0,0,0,0,0,0,1,0,0,0,12.0
108032747_369702175,1,0,0,0,0,0,0,0,0,0,0,0,61.0
62693996_353217183,0,0,0,0,0,0,0,0,1,0,0,0,23.0
121883405_390657614,0,0,0,0,0,0,0,0,1,0,0,0,2.0
101435857_192877329,0,0,0,0,1,0,0,0,0,0,0,0,30.0
4984808_350647336,0,0,0,0,1,0,0,0,0,0,0,0,38.0
117460448_51290820,0,0,0,0,1,0,0,0,0,0,0,0,36.0
40144444_401615880,0,0,0,0,0,0,0,0,1,0,0,0,2.0
20170404_102744944,0,0,0,0,0,0,0,0,0,1,0,0,18.0
131329388_208185681,0,0,1,0,0,0,0,0,0,0,0,0,59.0
123059132_364588113,0,0,0,0,1,0,0,0,0,0,0,0,26.0
49887417_1241989,0,0,0,0,0,0,0,0,1,0,0,0,23.0
102633271_99426497,0,0,0,0,1,0,0,0,0,0,0,0,31.0
102974737_20583560,0,0,0,0,1,0,0,0,0,0,0,0,28.0
116823443_267873916,0,0,0,0,0,0,0,1,0,0,0,0,
100817092_161475878,0,0,0,0,1,0,0,0,0,0,0,0,27.0
135986094_174481799,1,0,0,0,0,0,0,0,0,0,0,0,51.0
42295282_283380250,0,0,0,0,0,0,0,0,0,0,1,0,15.0
100764094_376090584,0,0,0,0,1,0,0,0,0,0,0,0,35.0
42631126_381170282,1,0,0,0,0,0,0,0,0,0,0,0,71.0
36381377_167461564,1,0,0,0,0,0,0,0,0,0,0,0,52.0
2255818_69095219,0,0,0,0,1,0,0,0,0,0,0,0,26.0
119287767_112595663,0,0,0,0,0,0,0,0,1,0,0,0,4.0
116648201_355667524,1,0,0,0,0,0,0,0,0,0,0,0,50.0
109355849_343486863,0,0,0,0,1,0,0,0,0,0,0,0,27.0
124902872_216480512,0,0,0,0,0,0,1,0,0,0,0,0,29.0
126957564_134072753,0,0,0,0,1,0,0,0,0,0,0,0,37.0
29526839_116295477,0,0,0,0,1,0,0,0,0,0,0,0,26.0
16886980_127908148,0,0,0,0,1,0,0,0,0,0,0,0,37.0
14243697_41607491,1,0,0,0,0,0,0,0,0,0,0,0,49.0
20856102_86182336,0,0,1,0,0,0,0,0,0,0,0,0,51.0
21792279_88099257,1,0,0,0,0,0,0,0,0,0,0,0,52.0
3258715_374331411,0,0,0,0,0,0,0,0,1,0,0,0,4.0
136734144_64014165,0,0,0,0,1,0,0,0,0,0,0,0,28.0
137935026_280416108,1,0,0,0,0,0,0,0,0,0,0,0,53.0
52793780_284397215,0,0,0,0,1,0,0,0,0,0,0,0,45.0
33631177_28765420,0,0,0,0,1,0,0,0,0,0,0,0,46.0
35839322_242505995,0,0,0,0,1,0,0,0,0,0,0,0,26.0
134236257_275839243,0,0,0,0,0,0,0,0,1,0,0,0,13.0
26717176_238396952,1,0,0,0,0,0,0,0,0,0,0,0,52.0
139231264_136128233,0,0,0,0,0,0,0,0,1,0,0,0,3.0
101350411_364045765,1,0,0,0,0,0,0,0,0,0,0,0,51.0
56782266_55811104,1,0,0,0,0,0,0,0,0,0,0,0,49.0
140285492_245820013,1,0,0,0,0,0,0,0,0,0,0,0,56.0
104560066_381471757,0,0,1,0,0,0,0,0,0,0,0,0,62.0
137909856_197226731,0,0,0,0,0,0,0,0,1,0,0,0,5.0
135803625_262112219,1,0,0,0,0,0,0,0,0,0,0,0,60.0
36827822_59626011,0,0,0,0,1,0,0,0,1,0,0,0,9.0
31079821_147989252,0,0,0,0,0,0,0,0,0,0,1,0,2.0
117599972_141287533,0,0,0,0,1,0,0,0,0,0,0,0,26.0
24809533_308484987,0,0,0,0,0,0,0,0,1,0,0,0,5.0
42835039_312817030,1,0,0,0,0,0,0,0,0,0,0,0,65.0
100299556_333322212,0,0,0,0,0,0,0,0,1,0,0,0,5.0
62321270_380327716,0,0,0,0,0,0,0,0,1,0,0,0,10.0
26633944_123650852,0,0,0,0,1,0,0,0,0,0,0,0,32.0
125581259_33505038,0,0,0,0,0,0,0,0,1,0,0,0,5.0
125221952_244899772,1,0,0,0,0,0,0,0,0,0,0,0,68.0
135292392_179708816,1,0,0,0,0,0,0,0,0,0,0,0,64.0
64749963_272939516,1,0,0,0,1,0,0,0,0,0,0,0,31.0
62561606_231101611,0,0,0,0,1,0,0,0,0,0,0,0,41.0
133111010_72465551,1,0,0,0,0,0,0,0,0,0,0,0,55.0
133166885_2217535,0,0,0,0,0,0,0,0,1,0,0,0,1.0
130904570_137377762,0,0,0,0,1,0,0,0,0,0,0,0,35.0
125837130_126162699,1,0,0,0,0,0,0,0,0,0,0,0,66.0
108083681_84644313,1,0,0,0,0,0,0,0,0,0,0,0,61.0
5331407_68651149,0,0,0,0,1,0,0,0,0,0,0,0,27.0
115706933_140990689,1,0,0,0,0,0,0,0,0,0,0,0,50.0
21606699_172019226,0,0,0,0,0,0,0,0,1,0,0,0,5.0
118065795_149554308,1,0,0,0,0,0,0,0,0,0,0,0,62.0
21484068_26245084,0,0,0,0,1,0,0,0,0,0,0,0,27.0
112457266_392494127,0,0,0,0,0,0,0,0,1,0,0,0,3.0
118065795_36120599,1,0,0,0,0,0,0,0,0,0,0,0,64.0
15752995_177181275,0,0,0,0,0,0,0,0,1,0,0,0,2.0
4419902_288021212,0,0,0,0,0,0,0,0,2,0,0,0,9.0
131315228_126718143,0,0,0,0,1,0,0,0,0,0,0,0,33.0
35889734_299210897,0,0,0,0,1,0,0,0,0,0,0,0,30.0
61628441_107585544,1,0,0,0,0,0,0,0,0,0,0,0,59.0
24495040_8675595,0,0,0,0,0,0,0,0,1,0,0,0,10.0
35753411_146074707,0,0,0,0,0,0,0,0,1,0,0,0,13.0
117281615_310258855,1,0,0,0,0,0,0,0,0,0,0,0,54.0
111801874_318871499,1,0,0,0,0,0,0,0,0,0,0,0,58.0
32339254_328338373,0,0,0,0,0,0,0,0,1,0,0,0,11.0
126849846_204063912,0,0,1,0,0,0,0,0,0,0,0,0,62.0
128600076_138652015,1,0,0,0,0,0,0,0,0,0,0,0,57.0
138928738_222170918,0,0,0,0,1,0,0,0,0,0,0,0,25.0
41477659_21037571,1,0,0,0,0,0,0,0,0,0,0,0,61.0
119271726_271251950,0,0,0,0,1,0,0,0,0,0,0,0,35.0
131550671_134806458,0,0,0,0,1,0,0,0,0,0,0,0,25.0
33857842_11971277,0,0,0,0,1,0,0,0,0,0,0,0,37.0
11522967_168850011,0,0,0,0,0,0,1,0,0,0,0,0,25.0
2297257_156829591,0,0,0,0,0,0,0,0,1,0,0,0,17.0
108328940_253699813,0,0,0,0,0,0,0,0,1,0,0,0,11.0
169005_219411536,1,0,0,0,0,0,0,0,0,0,0,0,65.0
15014353_132713585,0,0,0,0,0,0,0,0,1,0,0,0,12.0
47707964_17236454,1,0,0,0,0,0,0,0,0,0,0,0,58.0
120782203_218920219,1,0,0,0,0,0,0,0,0,0,0,0,56.0
28923464_150868524,1,0,0,0,0,0,0,0,0,0,0,0,55.0
128680218_113850600,1,0,0,0,0,0,0,0,0,0,0,0,51.0
52240037_206067817,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1774834_37708806,1,0,0,0,0,0,0,0,0,0,0,0,72.0
138176232_390124933,0,0,0,0,1,0,0,0,0,0,0,0,32.0
105915053_268131945,0,0,0,0,0,0,0,0,1,0,0,0,24.0
112707232_130518156,1,0,0,0,0,0,0,0,0,0,0,0,66.0
63696209_383364162,1,0,0,0,0,0,0,0,0,0,0,0,59.0
5369231_200016778,0,0,0,0,0,0,1,0,0,0,0,0,28.0
10908534_69350838,0,0,0,0,0,0,0,0,1,0,0,0,10.0
31216075_328117378,1,0,0,0,0,0,0,0,0,0,0,0,50.0
133052897_282117355,1,0,0,0,0,0,0,0,0,0,0,0,56.0
115662632_221261759,0,0,0,0,1,0,0,0,0,0,0,0,37.0
124250153_81596924,1,0,0,0,0,0,0,0,0,0,0,0,52.0
1460125_176962202,0,0,0,0,0,0,0,0,1,0,0,0,11.0
64233450_211468177,0,0,0,0,1,0,0,0,0,0,0,0,36.0
57186411_378731360,1,0,0,0,0,0,0,0,0,0,0,0,52.0
16693399_339657344,1,0,0,0,0,0,0,0,0,0,0,0,65.0
102701032_296409389,0,0,0,1,0,0,0,0,0,0,0,0,
20723532_4877798,0,0,0,0,0,0,0,0,1,0,0,0,10.0
118992774_247236853,0,0,0,0,1,0,0,0,0,0,0,0,37.0
32575429_158045866,0,0,0,0,1,0,0,0,0,0,0,0,25.0
61371131_294091670,0,0,0,0,1,0,0,0,0,0,0,0,46.0
136911096_121359657,0,0,0,0,1,0,0,0,0,0,0,0,31.0
137998524_277986309,0,0,0,0,1,0,0,0,0,0,0,0,26.0
59387673_232352582,1,0,0,0,0,0,0,0,0,0,0,0,72.0
117199100_92004264,1,0,0,0,0,0,0,0,0,0,0,0,49.0
12546384_191760435,0,0,0,0,0,0,0,0,1,0,0,0,6.0
50411212_394228675,1,0,0,0,0,0,0,0,0,0,0,0,63.0
23251285_215335975,1,0,0,0,0,0,0,0,0,0,0,0,50.0
131360063_398001492,0,0,0,0,0,0,0,0,1,0,0,0,4.0
26811190_265080102,1,0,0,0,0,0,0,0,0,0,0,0,65.0
13745784_309266980,0,0,0,0,0,0,0,0,1,0,0,0,22.0
412008_284857985,1,0,0,0,0,0,0,0,0,0,0,0,63.0
11481240_299312534,0,0,0,0,0,0,0,0,1,0,0,0,2.0
139332508_296949099,0,0,0,0,0,0,0,0,1,0,0,0,1.0
34435339_330622872,2,0,0,0,0,0,0,0,0,0,0,0,52.0
104998078_267377573,0,0,0,0,1,0,0,0,0,0,0,0,30.0
57373248_195150653,1,0,0,0,0,0,0,0,0,0,0,0,53.0
61898222_330059009,0,0,0,0,0,0,0,0,1,0,0,0,3.0
39550457_258382404,1,0,0,0,0,0,0,0,0,0,0,0,53.0
50661718_230002372,0,0,0,0,0,0,0,0,1,0,0,0,5.0
115335440_345252945,0,0,0,0,0,0,0,0,1,0,0,0,8.0
1569064_141362265,0,0,0,0,0,0,0,0,1,0,0,0,10.0
112141018_23859432,0,0,0,0,1,0,0,0,0,0,0,0,39.0
102856393_112728425,0,0,0,0,1,0,0,0,0,0,0,0,30.0
110640835_339371983,1,0,0,0,0,0,0,0,0,0,0,0,62.0
110845840_168372003,1,0,0,0,0,0,0,0,0,0,0,0,52.0
39028178_162041083,1,0,0,0,0,0,0,0,0,0,0,0,53.0
110634142_272650522,0,0,0,0,0,0,0,0,1,0,0,0,3.0
28363178_58117673,0,0,0,0,1,0,0,0,0,0,0,0,27.0
23666668_107991285,0,0,0,0,0,0,0,0,1,0,0,0,8.0
28140683_271281519,0,0,0,0,0,0,0,0,1,0,0,0,5.0
4993391_339223145,0,0,0,0,1,0,0,0,0,0,0,0,25.0
30361389_48695097,0,0,0,0,0,0,0,0,1,0,0,0,1.0
28397126_141926074,0,0,0,0,1,0,0,0,0,0,0,0,25.0
49780473_261165932,0,0,0,0,1,0,0,0,0,0,0,0,28.0
2255818_108132432,1,0,0,0,0,0,0,0,0,0,0,0,50.0
61174790_104635382,1,0,0,0,0,0,0,0,0,0,0,0,56.0
57882873_240657233,0,0,0,0,0,0,0,0,1,0,0,0,11.0
105307832_351038731,0,0,0,0,1,0,0,0,0,0,0,0,29.0
113656016_355467504,1,0,0,0,0,0,0,0,0,0,0,0,51.0
61583618_41291274,1,0,0,0,0,0,0,0,0,0,0,0,50.0
21021180_98259200,0,0,0,0,0,0,0,0,1,0,0,0,3.0
59857389_272546771,0,0,0,0,1,0,0,0,0,0,0,0,33.0
122802170_181024557,0,0,0,0,1,0,0,0,0,0,0,0,37.0
5829062_332991664,0,0,0,0,1,0,0,0,0,0,0,0,39.0
124638323_369824974,0,0,0,0,0,0,0,0,1,0,0,0,12.0
27739031_22554764,1,0,0,0,0,0,0,0,0,0,0,0,54.0
122213930_238834926,0,0,0,0,1,0,0,0,0,0,0,0,29.0
34520086_160390746,0,0,0,0,0,0,0,0,1,0,0,0,12.0
54862823_17114142,0,0,0,0,1,0,0,0,0,0,0,0,48.0
130791359_221629915,1,0,0,0,0,0,0,0,0,0,0,0,62.0
41085817_180875069,0,0,0,0,0,0,0,0,1,0,0,0,7.0
25784935_299041168,1,0,0,0,0,0,0,0,0,0,0,0,60.0
141413162_231799856,0,0,0,0,1,0,0,0,0,0,0,0,43.0
116859101_105420774,0,0,0,0,0,0,0,0,1,0,0,0,10.0
115091996_113963737,1,0,0,0,0,0,0,0,0,0,0,0,51.0
23196553_152680400,0,0,0,0,1,0,0,0,0,0,0,0,31.0
126122661_255752112,0,0,0,0,1,0,0,0,0,0,0,0,27.0
116337245_129253810,0,0,0,0,1,0,0,0,0,0,0,0,38.0
63412553_395655973,0,0,0,0,0,0,0,0,1,0,0,0,3.0
52436516_38372178,1,0,0,0,0,0,0,0,0,0,0,0,56.0
124404281_88632614,0,0,0,0,0,0,0,0,1,0,0,0,4.0
128991801_220841617,0,0,0,0,0,0,0,0,1,0,0,0,10.0
24940018_226762926,0,0,0,0,1,0,0,0,0,0,0,0,37.0
1093420_314904192,0,0,0,0,1,0,0,0,0,0,0,0,40.0
44194718_321548912,1,0,0,0,0,0,0,0,0,0,0,0,52.0
12578052_323012280,0,0,0,0,0,0,0,0,1,0,0,0,3.0
30657582_35712391,1,0,0,0,0,0,0,0,0,0,0,0,50.0
62305529_312306128,1,0,0,0,0,0,0,0,0,0,0,0,54.0
16211815_296144410,0,0,0,0,0,0,0,0,1,0,0,0,6.0
62385329_175288369,0,0,0,0,0,1,0,0,0,0,0,0,48.0
123762125_108415569,1,0,0,0,0,0,0,0,0,0,0,0,50.0
105053078_174292277,0,0,0,0,1,0,0,0,0,0,0,0,27.0
120174640_181481095,0,0,0,0,1,0,0,0,0,0,0,0,38.0
110581771_357948379,1,0,0,0,0,0,0,0,0,0,0,0,62.0
52244483_82725442,0,0,0,0,0,0,0,0,1,0,0,0,4.0
5369231_356844661,0,0,0,0,0,0,0,0,1,0,0,0,24.0
61598072_211234533,0,0,0,0,0,0,0,0,1,0,0,0,13.0
116725838_16459346,0,0,0,0,1,0,0,0,0,0,0,0,31.0
64043093_203310036,1,0,0,0,0,0,0,0,0,0,0,0,71.0
14590563_403953504,0,0,0,0,0,0,0,0,1,0,0,0,2.0
116245610_52975103,0,0,0,0,1,0,0,0,0,0,0,0,32.0
109400297_153099668,0,0,0,0,1,0,0,0,0,0,0,0,28.0
6224591_95985769,1,0,0,0,0,0,0,0,0,0,0,0,51.0
127643976_67774822,0,0,0,0,1,0,0,0,0,0,0,0,41.0
36298169_380192895,0,0,0,0,1,0,0,0,0,0,0,0,41.0
140644193_167761437,1,0,0,0,0,0,0,0,0,0,0,0,63.0
104009890_72290542,1,0,0,0,0,0,0,0,0,0,0,0,50.0
